is_miner,address,minimum_monthly_output,maximum_monthly_output,minimum_monthly_input,maximum_monthly_input,input_output_max_lag,input_output_min_lag,output_active_months,total_out_tx_count,total_out_tx_value,mean_tx_output_value,stddev_tx_output_value,input_active_months,total_tx_input_count,total_tx_input_value,mean_tx_input_value,stddev_tx_input_value,total_input_tx,mean_monthly_input_value,mean_output_idle_time,stddev_output_idle_time,mean_input_idle_time,stddev_input_idle_time
false,1MBTK9Z2odhK5ue2apwinkMEDSP85bb3jJ,1525132800,1538352000,1525132800,1538352000,0,0,3,4,10749110,2687277.5,2196532.62432536,3,4,10749110,2687277.5,2196532.62432536,4,2687277.5,4897857.66666667,5376320.68186565,4897908.66666667,5368912.23289824
false,1P6WuJzmbRwfvomTEwJGtRCsqhV6fWvcJo,1561939200,1561939200,1561939200,1561939200,0,0,1,4,103007606,25751901.5,5696752.16914746,1,4,103007606,25751901.5,5696752.16914746,4,25751901.5,59191,89597.7017339173,90022.5,117200.827661327
false,1KSfgCrboCFE9wqHqFnm4pgZUtTybmGhFe,1525132800,1525132800,1525132800,1525132800,0,0,1,4,4328816,1082204,461017.767168107,1,4,4328816,1082204,461017.767168107,4,1082204,481500.666666667,506483.055472079,388034.666666667,406436.362833511
false,16kivD56ycpdJQa8agQuVnst56Xe8UBeyP,1501545600,1501545600,1501545600,1501545600,0,0,1,4,7672600,1918150,1360805.12300941,1,4,7672600,1918150,1360805.12300941,4,1918150,333792.666666667,210900.639530404,333351.333333333,211064.460689935
false,1FesKnuVonGh4W1ym2sFGHKNCUwpCAJDwP,1446336000,1446336000,1446336000,1446336000,0,0,1,4,2612568437,653142109.25,881896992.662551,1,4,2612568437,653142109.25,881896992.662551,4,653142109.25,477077,718823.206913216,477894,723623.824857225
false,3D1jKA7Lxz45SuRuDjJRf8cFHRdKicictN,1506816000,1561939200,1506816000,1561939200,0,0,3,4,52945923,13236480.75,12044411.4150187,3,4,52945923,13236480.75,12044411.4150187,4,13236480.75,18435134.3333333,29732436.0143135,18434383,29693608.9100546
false,1PckChQMJnK3xnvHVjLkyYYRND6tQriN7P,1554076800,1561939200,1554076800,1561939200,0,0,2,4,2410855,602713.75,295800.14767449,2,3,2093176,697725.333333333,277638.947630431,3,697725.333333333,3005227,4977100.34407475,4122733.5,5458674.13903601
false,14f7MdE9Pwag1goF6CWZxtGps6mUKC7eXY,1404172800,1459468800,1404172800,1472688000,-13219200,0,3,4,704820182,176205045.5,352213306.687934,3,4,704820182,176205045.5,352213306.687934,3,176205045.5,27513327,7309402.39510509,33945170.5,1787876.36271653
false,3LQeuwQBpu3Xwymar1fbVtdGjkN3zzWLwj,1554076800,1556668800,1556668800,1556668800,0,-2592000,2,4,13640200,3410050,1823105.3809366,1,4,13640200,3410050,1823105.3809366,3,3410050,925437.333333333,403705.932842624,946841.5,740283.524253039
false,1HnjTfJux3zaAgna1tMXRXuaThwduYEDWb,1509494400,1512086400,1512086400,1517443200,-5356800,-2592000,2,4,185172717,46293179.25,62387873.0404469,2,4,185172717,46293179.25,62387873.0404469,4,46293179.25,684949.666666667,1014812.44655421,1664630,1667833.05691577
false,1MZ5HtpXNq4Y2akEwjs27pGUZ9QD7r7MYr,1525132800,1538352000,1525132800,1538352000,0,0,3,4,1744514,436128.5,324549.367661788,3,4,1744514,436128.5,324549.367661788,4,436128.5,3909483.66666667,4396869.89162487,3910550.66666667,4412609.01562016
false,1MfWLnGqz3mDiJ4PrJRDnCMfKvfDKVr9oF,1527811200,1530403200,1530403200,1561939200,-31536000,-2592000,2,4,97751,24437.75,27621.5134315627,2,2,96659,48329.5,2362.44375594426,2,48329.5,180763.333333333,304867.973664558,33039470,
false,12gttDUQ56ZtLxtCAmwAMbof2TN62Ynmnm,1535760000,1561939200,1538352000,1564617600,-2678400,-2592000,4,4,2184,546,0,2,2,1092,546,0,2,546,8345875.33333333,9171579.30986699,25680367,
false,3DRHt2BfcfDZEzM4UDuiKEB4weXubaBY27,1546300800,1559347200,1546300800,1559347200,0,0,4,4,19123928,4780982,1438958.82646794,4,4,19123928,4780982,1438958.82646794,4,4780982,4029952.33333333,1510615.92443756,4043557.66666667,1504083.42507998
false,1LGG8PVqmCddkfNqQzSmk8GRVZdZLaJypH,1372636800,1372636800,1372636800,1372636800,0,0,1,4,130599119,32649779.75,37111339.4104112,1,4,130599119,32649779.75,37111339.4104112,4,32649779.75,1415.5,840.749962830805,5868.33333333333,7735.41235703265
false,1FmjhaF1egi6XRFRZVEqAwgXMnGgfLXnuM,1393632000,1393632000,1393632000,1393632000,0,0,1,4,34066631,8516657.75,7440359.07384388,1,4,34066631,8516657.75,7440359.07384388,4,8516657.75,12822,19564.5464041465,17752.6666666667,16901.3924081223
false,3GLVeGHjHHfU6syPzwT7iE5mN33L1r1KgM,1525132800,1525132800,1525132800,1525132800,0,0,1,4,6857900,1714475,1746468.34637791,1,4,6857900,1714475,1746468.34637791,4,1714475,128726.333333333,184024.845932101,139648.666666667,202282.451320754
false,1G2ZQbF8dTpvCN1udb4wS45N1y7ovAmaDy,1414800000,1420070400,1422748800,1527811200,-107740800,-7948800,2,4,604032,151008,92147.0953313234,3,4,604032,151008,92147.0953313234,4,151008,2007027.66666667,3043327.19074114,35239545.6666667,53338738.5731712
false,3MeWvJSoLrSRGSiB52mfPupzZW4BsDhuWp,1559347200,1559347200,1561939200,1561939200,-2592000,-2592000,1,4,3903093,975773.25,82347.3982644058,1,4,3903093,975773.25,82347.3982644058,4,975773.25,2887.33333333333,3419.57253663866,42858,46718.333778079
false,16ZwFR312vTfF1BX5i38egjFPybtF4zRyE,1504224000,1512086400,1504224000,1512086400,0,0,2,4,8284543,2071135.75,2126621.27917477,2,4,8284543,2071135.75,2126621.27917477,4,2071135.75,2892122.33333333,4947407.25731381,2883707.33333333,4958815.76619724
false,141oVKh99NdoN5qDZrJvDqpbaSEnZ6eNiK,1556668800,1561939200,1559347200,1561939200,0,-2678400,3,4,6379139,1594784.75,372465.889037171,2,4,6379139,1594784.75,372465.889037171,3,1594784.75,1123056,1059422.55522761,627757.5,880688.060939002
false,1DNbhu7tLsUcqYW7JgtTdYDD9PwZh7tEfV,1477958400,1477958400,1477958400,1477958400,0,0,1,4,18685008,4671252,4023361.97258727,1,4,18685008,4671252,4023361.97258727,3,4671252,701,,984.5,649.831131910437
false,1EjWFQVktBpMzSKowLnauiZsoKMkkEXWtH,1530403200,1538352000,1530403200,1538352000,0,0,4,4,4472700,1118175,1268506.09346848,4,4,4472700,1118175,1268506.09346848,4,1118175,3195146.33333333,1079970.50588677,3199924.33333333,1086188.04225711
false,157rkLhh37g4baAnu4uFFGCqCMfQw1dM6R,1456790400,1456790400,1456790400,1456790400,0,0,1,4,43632183,10908045.75,8567063.79980471,1,4,43632183,10908045.75,8567063.79980471,3,10908045.75,469017.5,336801.323840183,468827.5,337306.19808195
false,1BMziXqTFcPjwNpGMKzfSnaMEtGQL7uAX6,1414800000,1417392000,1414800000,1417392000,0,0,2,4,77354909954,19338727488.5,20981725333.2476,2,4,77354909954,19338727488.5,20981725333.2476,3,19338727488.5,896547,,448564.5,618717.726431448
false,19f8GWJR8PRiiTq95ZXYL7SgosPtwSG34y,1359676800,1359676800,1359676800,1359676800,0,0,1,4,8000000000,2000000000,816496580.927726,1,4,8000000000,2000000000,816496580.927726,4,2000000000,512470.666666667,386450.36337974,514050.666666667,386322.609305142
false,1AFYy3FAkWsFYXVd9R8LLdLRBKB4YqeXkk,1362096000,1364774400,1364774400,1364774400,0,-2678400,2,4,28721429,7180357.25,7943008.51371072,1,4,28721429,7180357.25,7943008.51371072,3,7180357.25,832208,1440111.10785349,201056,59775.978854386
false,1L8TNBvPEL3GGumf1vRFvDXZNZgt6UNfrc,1385856000,1498867200,1393632000,1404172800,94694400,-7776000,3,4,9129217,2282304.25,1774092.12240935,2,2,7159216,3579608,877366.780387769,2,3579608,37390115,57645104.2006717,9847280,
false,3NiNcykMj9mBmS56tCaPMNQjZABF78Midi,1509494400,1514764800,1509494400,1514764800,0,0,2,4,761306,190326.5,340880.421888673,2,4,761306,190326.5,340880.421888673,4,190326.5,2019693.66666667,2596893.97861875,1989351.66666667,2651252.67989951
false,34QCEUJz3a4phfiXvQpB8NGwk5RtSscHxf,1543622400,1546300800,1546300800,1546300800,0,-2678400,2,4,5575900,1393975,41345.8079293818,1,4,5575900,1393975,41345.8079293818,2,1393975,117864.666666667,59960.0908716234,1459,
false,12D66And4QegRxUq7sx5buZivPTwrqWsam,1409529600,1409529600,1409529600,1409529600,0,0,1,4,746308895,186577223.75,69713950.2992544,1,4,746308895,186577223.75,69713950.2992544,4,186577223.75,50352.3333333333,83304.8755435919,141955.333333333,137929.733090198
false,1EHHWbTZAs6iyJdtk7CJ4BNoe5SRnyPDGn,1488326400,1488326400,1488326400,1488326400,0,0,1,4,9829885,2457471.25,407393.984044418,1,4,9829885,2457471.25,407393.984044418,4,2457471.25,14067.3333333333,8182.89492376221,14443.3333333333,8346.55379982262
false,3DA9Hn3RzsRLpFjySV4SdgbzSFhvNLRbw9,1556668800,1559347200,1559347200,1559347200,0,-2678400,2,4,177757990,44439497.5,38494052.8667155,1,2,122247090,61123545,57265346.7303085,2,61123545,1022909.33333333,835647.637519746,404285,
false,17XD2vGzH8e9VvZpTEzQFMqygTgY8bnngj,1493596800,1496275200,1493596800,1496275200,0,0,2,4,29094982,7273745.5,1048662.6239182,2,4,29094982,7273745.5,1048662.6239182,3,7273745.5,89336.3333333333,14794.4372090774,90234.5,235.46655813512
false,1Gk1Ad3dUiVe6kDnzSwcpskNbbdTCP6Tgw,1519862400,1541030400,1519862400,1541030400,0,0,3,4,16428649,4107162.25,2481571.51764017,3,4,16428649,4107162.25,2481571.51764017,4,4107162.25,7267133.33333333,5469126.61537145,7256509,5485390.45902149
false,1Hmk69KgVB6n869FF4EJBHW4JKuDA663YQ,1504224000,1514764800,1504224000,1514764800,0,0,2,4,34861949,8715487.25,5258470.02315828,2,4,34861949,8715487.25,5258470.02315828,4,8715487.25,3542218.66666667,5717013.59731848,3541733.33333333,5716584.99153562
false,1A8DNL1eKzRskbSHVgxSR9Ht5gV9PN9stS,1501545600,1512086400,1501545600,1512086400,0,0,2,4,110811640,27702910,18171743.9150017,2,4,110811640,27702910,18171743.9150017,4,27702910,3809934.33333333,6365748.54377082,3967491.66666667,6582782.4044749
false,132LJdZoZvmopymEw4FBUvJ5vc7mkbuF4v,1472688000,1472688000,1472688000,1472688000,0,0,1,4,16000000,4000000,1154700.53837925,1,4,16000000,4000000,1154700.53837925,3,4000000,422294.333333333,321629.998759962,634842,656777.748928814
false,1CP28YLTYtZX83RukrjGEVrQyYkJ1pWN14,1514764800,1522540800,1514764800,1525132800,-2592000,0,3,4,32886719,8221679.75,11220933.6107373,3,4,32886719,8221679.75,11220933.6107373,4,8221679.75,2896835,2777008.92804398,2974857.66666667,3222879.46390884
false,1HF1VULp7YagqbKbD6V6M9Z1EukDpXBJb1,1485907200,1493596800,1512086400,1512086400,-18489600,-26179200,3,4,1113500,278375,58371.4756252287,1,4,1113500,278375,58371.4756252287,4,278375,2830653.33333333,3002961.46457698,31247,50405.7741136866
false,1JB4rJALKA4ZTvcxWkipUvEBsEa9m9JHP,1512086400,1514764800,1512086400,1514764800,0,0,2,4,21023904,5255976,963722.738639421,2,4,21023904,5255976,963722.738639421,4,5255976,402710.666666667,379300.330722679,405540,384447.734337192
false,1QAAHVuQm2QrqcHytcusoUbY6woK9qnuPk,1512086400,1514764800,1514764800,1514764800,0,-2678400,2,4,4584932,1146233,543817.341084915,1,4,4584932,1146233,543817.341084915,4,1146233,137237.333333333,95909.7870779272,42067.3333333333,29922.4333959211
false,16EgoxU3RbLkLgsisehF9kHMiEixW2fXEu,1556668800,1556668800,1556668800,1556668800,0,0,1,4,98428,24607,19131.5293342343,1,2,80000,40000,0,2,40000,699.666666666667,954.976614024309,1393339,
false,1AYthM5Unx18LyNtucRgBprRK1QX2ZE14m,1509494400,1512086400,1509494400,1512086400,0,0,2,4,41330999,10332749.75,4749889.03860798,2,4,41330999,10332749.75,4749889.03860798,4,10332749.75,1198902,733435.633679602,1194477.66666667,738357.965527788
false,1BNwHWW1SJbGtwo942BFkxhFLytdrLEVo7,1512086400,1541030400,1512086400,1541030400,0,0,3,4,135160499,33790124.75,31926664.0779916,3,4,135160499,33790124.75,31926664.0779916,4,33790124.75,9603305.66666667,11187751.2863801,8951344.33333333,11913626.5517904
false,1Ny8y5qYaBzsjxTLiBxj3gjVm4YqYpVZzM,1398902400,1398902400,1398902400,1398902400,0,0,1,4,200043836,50010959,50486640.6611332,1,4,200043836,50010959,50486640.6611332,4,50010959,1834,1458.05418280666,1867.33333333333,923.637555176993
false,1QH2qCxBm8JhTXG7o2p1sTeAtvaPK1Wm83,1498867200,1501545600,1498867200,1501545600,0,0,2,4,36923000,9230750,2049044.2284148,2,4,36923000,9230750,2049044.2284148,3,9230750,828436.666666667,1291273.58046091,1209872.5,1647114.02999929
false,3LVMgnh9rJuSbwjni5QnWy2kFgicDMsC2R,1556668800,1564617600,1556668800,1564617600,0,0,4,4,12434,3108.5,4605.38420402323,4,4,12434,3108.5,4605.38420402323,4,3108.5,2842741,933521.646343029,2831072,923007.595589549
false,3986QzX2ouXYhXrBPosmEZdeuwRoNHoibt,1554076800,1556668800,1554076800,1554076800,2592000,0,2,4,1298944,324736,409586.463099063,1,2,1041586,520793,590698.620226931,2,520793,1028382.33333333,731817.455825108,184003,
false,14cdXtqPj6Zvu5VWR3WERezAGZRdizBosS,1501545600,1512086400,1501545600,1512086400,0,0,4,4,8411613,2102903.25,1270501.58671379,4,4,8411613,2102903.25,1270501.58671379,4,2102903.25,3087462,1496888.83911665,3086776.66666667,1496909.90099115
false,12TTq3DKgVeZybkg28qvov9DRFE8wRwMrB,1472688000,1472688000,1472688000,1472688000,0,0,1,4,122877570,30719392.5,18025090.0767853,1,4,122877570,30719392.5,18025090.0767853,4,30719392.5,30727.3333333333,11942.5989773304,35314,3109.66043162272
false,3BMEXyThRW9WLhuAoEzNzgMsPP7ZugHMpt,1546300800,1554076800,1551398400,1551398400,2678400,-5097600,3,4,547090900,136772725,133811505.717443,1,3,539700000,179900000,125293684.996491,2,179900000,2284281.33333333,2212498.40188424,345823,
false,18o7eRBPRjQ8kWf6eK2jGgoB5z8UGnVNd2,1451606400,1451606400,1451606400,1451606400,0,0,1,4,11492637,2873159.25,4917201.59389311,1,4,11492637,2873159.25,4917201.59389311,4,2873159.25,81053,82172.9894551732,82750,81651.5150318719
false,33hBshq7XjiPt2o7MWLgDfURJi5fsJYrpq,1488326400,1504224000,1491004800,1504224000,0,-2678400,3,4,7391763,1847940.75,910508.812130659,3,4,7391763,1847940.75,910508.812130659,4,1847940.75,5281149.66666667,4844692.60382713,4204534.33333333,3394727.06562182
false,1MbfrALh19rzj5Pih2KQVu59vqRp2Z6YZv,1517443200,1522540800,1517443200,1522540800,0,0,3,4,120339,30084.75,1468.91215416943,3,4,120339,30084.75,1468.91215416943,4,30084.75,1571349,932080.564678827,1617065,991402.090733624
false,1NJFPRbZKBkQmVZ6yqJEjXquZYeUYSqJYV,1446336000,1454284800,1446336000,1454284800,0,0,2,4,11545838544,2886459636,1435713456.6505,2,4,11545838544,2886459636,1435713456.6505,4,2886459636,2642105,4561192.81989383,2641485.66666667,4560994.64650654
false,1v297c9sj4PjVVx8gnh4St3zYjpNxgs6n,1525132800,1543622400,1525132800,1543622400,0,0,3,4,22824800,5706200,6617325.8103255,3,4,22824800,5706200,6617325.8103255,4,5706200,6269993,7794297.95096909,6262269.33333333,7791364.90695856
false,1JCq2cStYGxZS5VM5U7hAHC6ygNstVc8hA,1475280000,1475280000,1475280000,1475280000,0,0,1,4,498914,124728.5,55740.4850983556,1,4,498914,124728.5,55740.4850983556,4,124728.5,453478,380577.950811657,437139.333333333,589870.283013421
false,3GFehuQDUBRPf28JeqWD6DUbwF7Jq5QmwL,1556668800,1556668800,1556668800,1556668800,0,0,1,4,4048014,1012003.5,654634.685998993,1,4,4048014,1012003.5,654634.685998993,4,1012003.5,109481.666666667,33651.6101595946,63668.3333333333,98030.3075091236
false,36YQrQLooMPn1jSFUxCTjr8BEfRScBZVSg,1493596800,1493596800,1496275200,1498867200,-5270400,-2678400,1,4,99785100,24946275,49869150,2,4,99785100,24946275,49869150,2,24946275,8848.5,823.779400082328,335107,
false,12hbKEPE8mYo3gkLsa7enXJbhK9qqn55Nr,1512086400,1514764800,1512086400,1514764800,0,0,2,4,55133000,13783250,8105466.60696759,2,4,55133000,13783250,8105466.60696759,4,13783250,948997,595552.910965096,950043.666666667,595538.459173153
false,1JobdpTBaf7CyXMWdoKnyZjVaKNA32tBG,1462060800,1467331200,1464739200,1470009600,-2678400,-2678400,3,4,146497329,36624332.25,6174544.30658309,3,4,146497329,36624332.25,6174544.30658309,4,36624332.25,1765650.33333333,857701.142805193,2216538,393125.522520479
false,14H1mhZatR8qqhfTz6MLuzGeLxFqiTeBrL,1525132800,1546300800,1527811200,1546300800,0,-2678400,3,4,5231626,1307906.5,503138.130658967,3,4,5231626,1307906.5,503138.130658967,4,1307906.5,6309226.33333333,5438129.7085252,5912261,5346767.39165676
false,1NAVvH7KYx4QgoYfay3CHqEGKDxKM86YvQ,1480550400,1480550400,1480550400,1480550400,0,0,1,4,40000000,10000000,0,1,4,40000000,10000000,0,2,10000000,813,,101691,
false,18xxDGBnR7FzMfXVU7iMAEMLhSLtsQVLuL,1477958400,1480550400,1477958400,1480550400,0,0,2,4,9331600,2332900,1351074.08629826,2,4,9331600,2332900,1351074.08629826,4,2332900,1332585.66666667,483207.27091108,1334376.33333333,485831.273197119
false,3EyRiuV1JCEurdQptGLTXKGPwi4JHca2Gw,1488326400,1504224000,1527811200,1530403200,-26179200,-39484800,2,4,265246,66311.5,33011.3532439977,2,4,265246,66311.5,33011.3532439977,4,66311.5,5179286.33333333,7644131.48452598,824039.666666667,1104761.23120624
false,1LXtnhX4gpMwCzqdWeL8sb8KM5cDVyy5Hz,1425168000,1448928000,1425168000,1448928000,0,0,3,4,6511100,1627775,1462128.00026765,3,4,6511100,1627775,1462128.00026765,4,1627775,7967605,11391668.5529622,7953279.66666667,11354412.5646659
false,1AKM1fX6zPQQiA6pVR2ycUYR8vE9XRWcgt,1535760000,1535760000,1535760000,1535760000,0,0,1,4,5537,1384.25,346.98066708872,1,4,5537,1384.25,346.98066708872,4,1384.25,601412.333333333,90380.1394352395,601069.333333333,85673.7594035264
false,1PmnmqDwWPc9gSBNrgWbpWuGdaGTBTKNcq,1514764800,1514764800,1514764800,1514764800,0,0,1,4,81840511,20460127.75,14357988.2942753,1,4,81840511,20460127.75,14357988.2942753,2,20460127.75,2039,1252.99321626256,2112,
false,167gV1HmkNe6YfVJyN1qJV2aYYae9e576m,1509494400,1512086400,1509494400,1512086400,0,0,2,4,5315143,1328785.75,429116.645441443,2,4,5315143,1328785.75,429116.645441443,3,1328785.75,336165.333333333,365745.792883983,484523,675216.265355034
false,1A8FcyqQzeo9Yo8MMEQuj66rgDXj6SQssT,1504224000,1504224000,1504224000,1504224000,0,0,1,4,3413370,853342.5,653854.958859379,1,4,3413370,853342.5,653854.958859379,2,853342.5,16920.6666666667,15220.2323350642,125798,
false,14aCysv3QFHQoDUFpUyeUTZbnvArzarA3q,1475280000,1480550400,1475280000,1480550400,0,0,3,4,16964700,4241175,1647399.18937902,3,4,16964700,4241175,1647399.18937902,3,4241175,1059941.33333333,1207434.01460963,1625598,1557336.21752594
false,3LCKcmahrUB6FLxa9HDFNjnBqbHL7fZBud,1509494400,1512086400,1514764800,1514764800,-2678400,-5270400,2,4,2711949,677987.25,535825.82674869,1,4,2711949,677987.25,535825.82674869,4,677987.25,1094741.33333333,522195.990630274,122994.333333333,211754.051376434
false,14GNC2DqJKVfnss5wneDNd2mgH59TGd2P5,1425168000,1427846400,1425168000,1427846400,0,0,2,4,300100000,75025000,86573682.4906969,2,4,300100000,75025000,86573682.4906969,4,75025000,164760.5,228442.866477594,109151,183201.781511534
false,1JvfpLonzpjrLQJ4DcwQKhp6p5WG5ZF8cP,1406851200,1412121600,1406851200,1412121600,0,0,2,4,198938703,49734675.75,36556521.0408945,2,4,198938703,49734675.75,36556521.0408945,4,49734675.75,2339889.5,3294032.19142019,1459966,2409492.88955934
false,129Qg39uLS599DyivJrvS1vLsjAduQp7ci,1420070400,1459468800,1420070400,1462060800,-2592000,0,3,4,190906029,47726507.25,88756533.0293901,3,4,190906029,47726507.25,88756533.0293901,3,47726507.25,19454667,14042975.211378,20614434.5,11947023.737807
false,1FCnq4pepLcyLwNXQKSAZY4GaPtKbW8aLq,1388534400,1391212800,1388534400,1391212800,0,0,2,4,77300936,19325234,18182819.7543457,2,4,77300936,19325234,18182819.7543457,4,19325234,350111.666666667,348739.720757951,330753.333333333,315192.243851801
false,1MprhkswqZEB1ewrjUQM4qQaHE4FhXeuWV,1430438400,1441065600,1430438400,1441065600,0,0,4,4,337049700,84262425,99556777.547534,4,4,337049700,84262425,99556777.547534,4,84262425,3358380,1372413.11093854,3339400.66666667,1351891.98730421
false,15AUrtq1GuHYdQvNTC2HekFxiKfCx9Rypx,1446336000,1451606400,1517443200,1517443200,-65836800,-71107200,3,4,64316,16079,3322.7700291574,1,4,64316,16079,3322.7700291574,4,16079,1441990.33333333,1280839.62163119,153820.666666667,146179.583992886
false,13V5iycxFZWpgW3zuDA8s3JwaQieYRMhY4,1512086400,1514764800,1514764800,1517443200,-2678400,-2678400,2,4,12846188,3211547,1817305.65468956,2,4,12846188,3211547,1817305.65468956,4,3211547,258767,419516.018760905,1413479.66666667,2089220.98259
false,1NAvVbNqKMouiRi2kXAnF7cFJ3TVF4up8P,1462060800,1462060800,1462060800,1462060800,0,0,1,4,11340729,2835182.25,1122303.37048779,1,4,11340729,2835182.25,1122303.37048779,3,2835182.25,48985.6666666667,41384.9353307859,81397.5,43022.4978877331
false,1CCvzjvfgyfggnSYSmUdX3ZpxwyoqUpWSY,1422748800,1422748800,1422748800,1422748800,0,0,1,4,33000000,8250000,3500000,1,4,33000000,8250000,3500000,2,8250000,117496,163430.396563797,354396,
false,3NzQ9XdhGyY66G9McQZUKiDwoqvZFMxt5z,1538352000,1559347200,1538352000,1559347200,0,0,3,4,121000000,30250000,40582221.0662091,3,4,121000000,30250000,40582221.0662091,4,30250000,6310917.66666667,6554330.26384308,6330880,6538781.32357789
false,1A6ho5B2ix6r4xGHWmAFS58W34MGVRgb8A,1501545600,1501545600,1501545600,1501545600,0,0,1,4,25247201,6311800.25,4660941.65424273,1,4,25247201,6311800.25,4660941.65424273,2,6311800.25,101219,,118834,
false,3KRjatugoChvtrtN9GEitMAGpVJ3Bu3e6D,1548979200,1548979200,1548979200,1548979200,0,0,1,4,38331100,9582775,11459013.6019278,1,4,38331100,9582775,11459013.6019278,4,9582775,115203,144073.919010347,115276.666666667,143858.788686452
false,1EF21r8EcjfFBgaHd2M4K12d2LDf9Yy7oA,1543622400,1554076800,1543622400,1554076800,0,0,2,4,2184,546,0,2,3,1638,546,0,3,546,4092357.66666667,6955297.84927463,6094382,8025898.14013223
false,1NRJVZ9W3bjVhdzGHEC8RsxYRC3fGqvoDy,1517443200,1533081600,1517443200,1533081600,0,0,4,4,112721,28180.25,5128.78688547952,4,4,112721,28180.25,5128.78688547952,4,28180.25,5028258.33333333,2896589.72815349,5041837.33333333,2545016.29310744
false,34JwqNFds2otaFN8DPmR997Mg9gKXmmFsm,1459468800,1464739200,1517443200,1517443200,-52704000,-57974400,3,4,2091986,522996.5,10752.6418614218,1,4,2091986,522996.5,10752.6418614218,4,522996.5,1726715.66666667,3423.4604325643,32880.3333333333,41214.7046129574
false,1zbUxFGhSx4UfyWUiM4WijGgKj5ySkQsZ,1496275200,1501545600,1496275200,1504224000,-2678400,0,2,4,265701700,66425425,46535282.6472112,2,4,265701700,66425425,46535282.6472112,4,66425425,2153378,2534290.14562185,2902327.33333333,3684091.0697072
false,1GgXc49dAJq3hjy26bZ8pmz4zQKNQiv2Kk,1493596800,1493596800,1493596800,1493596800,0,0,1,4,300000000,75000000,0,1,4,300000000,75000000,0,4,75000000,1761.33333333333,1351.41197764906,2211,3014.20188441319
false,12H6ZYUNwV6SaCVtPVssfepTevmiZpmCPS,1498867200,1501545600,1498867200,1501545600,0,0,2,4,9997526,2499381.5,2431114.51795543,2,4,9997526,2499381.5,2431114.51795543,4,2499381.5,700824.666666667,626923.858089109,699498.333333333,625215.882428888
false,1JB3fNKBBwwjaFV8Sv6TpnhVKMMxYUuKSY,1420070400,1425168000,1420070400,1425168000,0,0,3,4,117285500,29321375,3980217.02454778,3,4,117285500,29321375,3980217.02454778,4,29321375,2007050.33333333,1233994.86421311,2083062,1286444.67888363
false,3CZV92rCf6p7DZ3Frm6kxJ3n4JpEfWioyV,1506816000,1506816000,1506816000,1506816000,0,0,1,4,2877357,719339.25,268689.250388344,1,4,2877357,719339.25,268689.250388344,4,719339.25,18039.3333333333,6350.69731079457,19486,5224.504091299
false,13Cg8Qu1tsrfPz7ep21xoYD76SojqVWkyd,1551398400,1551398400,1551398400,1551398400,0,0,1,4,13729294,3432323.5,3534656.10764805,1,4,13729294,3432323.5,3534656.10764805,3,3432323.5,813.5,1065.60991924813,1831.5,289.206673505298
false,1LogiTrmRPxAnUKDwmxL4T7GekKLWiJQkK,1425168000,1425168000,1425168000,1425168000,0,0,1,4,213209470,53302367.5,36489288.7347663,1,4,213209470,53302367.5,36489288.7347663,4,53302367.5,275749.333333333,178985.952231826,275525.333333333,177539.573437398
false,3EGcyxg3h8dJJXNNopxQFDqKUYiZjgetKP,1556668800,1561939200,1556668800,1561939200,0,0,3,4,2160,540,0,3,4,2160,540,0,4,540,1487423,1161897.70976666,1483251.66666667,1162175.3733621
false,1As32juHXMXGLF8XtiAW8qDJUL875WdYzs,1554076800,1559347200,1554076800,1559347200,0,0,3,4,200862128,50215532,57370718.8545176,3,4,200862128,50215532,57370718.8545176,4,50215532,978706.333333333,867374.145459924,978886,867383.937245785
false,12Cmm2ihfEpCgtzUU33jUHkibp4Lx3psLd,1349049600,1349049600,1349049600,1349049600,0,0,1,4,80000,20000,4618.80215351701,1,4,80000,20000,4618.80215351701,3,20000,25679,32740.4581824995,20466.5,23056.6308141498
false,1E8icFoxM8LEF27WN1NppxhxBHEv5D3aqa,1446336000,1498867200,1446336000,1501545600,-2678400,0,2,4,525015144,131253786,258410350.213694,3,4,525015144,131253786,258410350.213694,4,131253786,17741987,29289913.7516919,18130129.6666667,30140856.0433788
false,1HFmEw8Er6XFWqrtpnHuufhKar3PRdoHhz,1362096000,1372636800,1362096000,1372636800,0,0,3,4,372695600,93173900,74064221.8945153,3,4,372695600,93173900,74064221.8945153,4,93173900,3277111,3114997.37487514,3276449.66666667,3114279.33327397
false,1HzGAkBCGnyYWNNTCuPWSAHCpZ4oJA3pBp,1454284800,1454284800,1454284800,1454284800,0,0,1,4,531120886,132780221.5,116590719.517101,1,3,531042943,177014314.333333,93006257.8730346,3,177014314.333333,1392.66666666667,696.311951163653,1564.5,890.247437513863
false,1P2SazU28xBibEkK9ZvzdRFUyAjUuAg1xt,1414800000,1417392000,1417392000,1417392000,0,-2592000,2,4,4559890000,1139972500,875064181.469946,1,4,4559890000,1139972500,875064181.469946,2,1139972500,736453.5,1037664.35214885,173604,
false,1H6NGBYPk782Th2R7jEcmmFosd2wbBNSuN,1530403200,1533081600,1530403200,1533081600,0,0,2,4,593886,148471.5,121567.903948095,2,4,593886,148471.5,121567.903948095,4,148471.5,618278.666666667,734095.466625652,518643.333333333,448686.665950007
